"","psa","dead","dependent","independent"
"127",127,0.264224473889322,0.209913723483107,0.525861802627571
"128",128,0.281371784879189,0.176429543251771,0.54219867186904
"129",129,0.2564302416212,0.179839900874605,0.563729857504194
"130",130,0.262665627435698,0.19109323295158,0.546241139612723
"131",131,0.230709275136399,0.211608833272005,0.557681891591596
"132",132,0.222915042868277,0.195410177090073,0.58167478004165
"133",133,0.23460639127046,0.185738748297697,0.579654860431843
"134",134,0.243180046765394,0.214339356822091,0.542480596412515
"135",135,0.254091971940764,0.211837696822212,0.534070331237024
"136",136,0.239282930631333,0.164103838043616,0.596613231325052
"137",137,0.257989088074825,0.181533976056503,0.560476935868673
"138",138,0.248636009353079,0.186911667995377,0.564452322651545
"139",139,0.249415432579891,0.192390096668421,0.558194470751688
"140",140,0.240062353858145,0.232489546666618,0.527448099475237
"141",141,0.229929851909587,0.184398929554396,0.585671218536017
"142",142,0.261106780982073,0.151092819317094,0.587800399700832
"143",143,0.246297739672642,0.190109488635931,0.563592771691427
"144",144,0.253312548713952,0.199054994615732,0.547632456670316
"145",145,0.240062353858145,0.185643339164805,0.57429430697705
"146",146,0.262665627435698,0.200428881197169,0.536905491367134
"147",147,0.240062353858145,0.196615135675073,0.563322510466782
"148",148,0.22369446609509,0.184009268328306,0.592296265576605
"149",149,0.241621200311769,0.227058906923422,0.531319892764809
"150",150,0.232268121590023,0.206401879055765,0.561329999354211
"151",151,0.226032735775526,0.193660759696041,0.580306504528433
"152",152,0.235385814497272,0.17332913802787,0.591285047474858
"153",153,0.262665627435698,0.197992588061373,0.53934178450293
"154",154,0.235385814497272,0.187855035934722,0.576759149568006
"155",155,0.260327357755261,0.200251595313165,0.539421046931574
"156",156,0.231488698363211,0.194060484746877,0.574450816889912
"157",157,0.236165237724084,0.190325762515559,0.573508999760357
"158",158,0.233047544816836,0.191713800963747,0.575238654219418
"159",159,0.250974279033515,0.20449851326338,0.544527207703105
"160",160,0.254871395167576,0.198215088379181,0.546913516453243
"161",161,0.240841777084957,0.217801756341126,0.541356466573917
"162",162,0.250194855806703,0.183604712977154,0.566200431216143
"163",163,0.273577552611068,0.172172216251173,0.554250231137759
"164",164,0.22759158222915,0.204917545443312,0.567490872327537
"165",165,0.257209664848012,0.195761426420852,0.547028908731136
"166",166,0.264224473889322,0.206361704771542,0.529413821339137
"167",167,0.243959469992206,0.223594316952714,0.53244621305508
"168",168,0.236944660950896,0.194124896107299,0.568930442941804
"169",169,0.239282930631333,0.225673606829778,0.535043462538889
"170",170,0.247856586126267,0.186226801211237,0.565916612662497
"171",171,0.246297739672642,0.200083622794062,0.553618637533295
"172",172,0.261886204208885,0.187339771464154,0.550774024326961
"173",173,0.257209664848012,0.188211144610057,0.554579190541931
"174",174,0.261886204208885,0.186574238692328,0.551539557098786
"175",175,0.253312548713952,0.197803009960239,0.548884441325809
"176",176,0.241621200311769,0.197859854569097,0.560518945119133
"177",177,0.239282930631333,0.18070599138472,0.580011077983947
"178",178,0.24551831644583,0.197325019053115,0.557156664501055
"179",179,0.246297739672642,0.201314274377421,0.552387985949937
"180",180,0.273577552611068,0.174935095193919,0.551487352195013
"181",181,0.24551831644583,0.204836651993395,0.549645031560775
"182",182,0.259547934528449,0.18174067424177,0.558711391229782
"183",183,0.249415432579891,0.176504941487515,0.574079625932594
"184",184,0.251753702260327,0.183615978657472,0.564630319082201
"185",185,0.254871395167576,0.199221103684466,0.545907501147958
"186",186,0.233826968043648,0.185987754197112,0.580185277759241
"187",187,0.250974279033515,0.198877249325625,0.550148471640859
"188",188,0.238503507404521,0.218942057599952,0.542554434995528
"189",189,0.247077162899454,0.180398102673975,0.572524734426571
"190",190,0.247856586126267,0.216070563726846,0.536072850146887
"191",191,0.250974279033515,0.193461566240129,0.555564154726355
"192",192,0.272018706157444,0.195925074060839,0.532056219781718
"193",193,0.261106780982073,0.193103928149693,0.545789290868233
"194",194,0.250194855806703,0.21156494291813,0.538240201275167
"195",195,0.247856586126267,0.212013860567177,0.540129553306556
"196",196,0.244738893219018,0.182499378105318,0.572761728675664
"197",197,0.233826968043648,0.191043070016072,0.575129961940281
"198",198,0.251753702260327,0.201021793861893,0.54722450387778
"199",199,0.25253312548714,0.18706186345092,0.560405011061941
"200",200,0.26344505066251,0.21755512780097,0.518999821536521
"201",201,0.265003897116134,0.189749008541474,0.545247094342392
"202",202,0.220576773187841,0.179377671070262,0.600045555741897
"203",203,0.238503507404521,0.194148435870207,0.567348056725272
"204",204,0.236944660950896,0.223033709955249,0.540021629093854
"205",205,0.25253312548714,0.185243399548526,0.562223474964335
"206",206,0.24551831644583,0.198565707751944,0.555915975802226
"207",207,0.250194855806703,0.197729044279905,0.552076099913392
"208",208,0.228371005455963,0.219470752637729,0.552158241906308
"209",209,0.241621200311769,0.19780065644625,0.560578143241981
"210",210,0.250194855806703,0.160960895117248,0.588844249076049
"211",211,0.250194855806703,0.20514808857877,0.544657055614527
"212",212,0.242400623538581,0.211326940294464,0.546272436166954
"213",213,0.241621200311769,0.241775406439397,0.516603393248833
"214",214,0.250974279033515,0.180224786885607,0.568800934080877
"215",215,0.243959469992206,0.210145306105269,0.545895223902525
"216",216,0.247077162899454,0.176117119450427,0.576805717650119
"217",217,0.232268121590023,0.215827295797073,0.551904582612903
"218",218,0.240841777084957,0.195501685096878,0.563656537818165
"219",219,0.259547934528449,0.185650758335096,0.554801307136455
"220",220,0.260327357755261,0.179407742982861,0.560264899261878
"221",221,0.226812159002338,0.196224407297229,0.576963433700433
"222",222,0.268121590023383,0.203170008331282,0.528708401645335
"223",223,0.22369446609509,0.206229064277157,0.570076469627753
"224",224,0.249415432579891,0.182555861912445,0.568028705507664
"225",225,0.247077162899454,0.193705060242653,0.559217776857893
"226",226,0.240841777084957,0.195180739417849,0.563977483497194
"227",227,0.248636009353079,0.171084778952482,0.580279211694439
"228",228,0.241621200311769,0.19659299166083,0.5617858080274
"229",229,0.247856586126267,0.198383963125395,0.553759450748338
"230",230,0.243180046765394,0.189272643802573,0.567547309432034
"231",231,0.23460639127046,0.202715131059826,0.562678477669715
"232",232,0.230709275136399,0.215047138779985,0.554243586083615
"233",233,0.253312548713952,0.196045529519608,0.55064192176644
"234",234,0.258768511301637,0.175920907369109,0.565310581329255
"235",235,0.2564302416212,0.198493234020233,0.545076524358567
"236",236,0.224473889321902,0.194962360879675,0.580563749798423
"237",237,0.241621200311769,0.19289401253009,0.565484787158141
"238",238,0.24551831644583,0.198026555845275,0.556455127708894
"239",239,0.236944660950896,0.177115526056375,0.585939812992729
"240",240,0.265003897116134,0.207425666333123,0.527570436550743
"241",241,0.260327357755261,0.192748594016934,0.546924048227805
"242",242,0.237724084177708,0.202378489654957,0.559897426167335
"243",243,0.251753702260327,0.215082594994648,0.533163702745025
"244",244,0.248636009353079,0.213725928073673,0.537638062573248
"245",245,0.230709275136399,0.182289962163763,0.587000762699838
"246",246,0.257209664848012,0.210449248574643,0.532341086577345
"247",247,0.251753702260327,0.187142681162302,0.561103616577371
"248",248,0.226032735775526,0.212310582535684,0.56165668168879
"249",249,0.269680436477007,0.164706711053801,0.565612852469192
"250",250,0.250974279033515,0.196677749616176,0.552347971350308
"251",251,0.268121590023383,0.209182567379673,0.522695842596944
"252",252,0.248636009353079,0.219764781505937,0.531599209140985
"253",253,0.226032735775526,0.196003109732837,0.577964154491637
"254",254,0.243959469992206,0.220399853952261,0.535640676055533
"255",255,0.260327357755261,0.206267316928236,0.533405325316503
"256",256,0.248636009353079,0.198741050955411,0.55262293969151
"257",257,0.264224473889322,0.18832585011733,0.547449675993348
"258",258,0.250194855806703,0.156120736713331,0.593684407479965
"259",259,0.239282930631333,0.215967837097672,0.544749232270996
"260",260,0.25253312548714,0.186663519102428,0.560803355410433
"261",261,0.232268121590023,0.204980489326839,0.562751389083138
"262",262,0.247077162899454,0.173560453136314,0.579362383964231
"263",263,0.24551831644583,0.1554298623874,0.59905182116677
"264",264,0.240841777084957,0.196759216782549,0.562399006132494
"265",265,0.25253312548714,0.203493632438766,0.543973242074095
"266",266,0.238503507404521,0.194875796170762,0.566620696424717
"267",267,0.243959469992206,0.2092310044572,0.546809525550594
"268",268,0.23460639127046,0.201331434115282,0.564062174614258
"269",269,0.243180046765394,0.17999789068327,0.576822062551336
"270",270,0.264224473889322,0.198219446178865,0.537556079931814
"271",271,0.253312548713952,0.167022612878864,0.579664838407185
"272",272,0.230709275136399,0.208265216310593,0.561025508553008
"273",273,0.241621200311769,0.183268919839947,0.575109879848284
"274",274,0.24551831644583,0.21104613819468,0.54343554535949
"275",275,0.233047544816836,0.187265263605355,0.579687191577809
"276",276,0.23460639127046,0.180998792370276,0.584394816359264
"277",277,0.242400623538581,0.18134462238507,0.576254754076349
"278",278,0.25253312548714,0.218800482141073,0.528666392371787
"279",279,0.270459859703819,0.192527121168136,0.537013019128044
"280",280,0.249415432579891,0.184773410411575,0.565811157008534
"281",281,0.2564302416212,0.211628278273723,0.531941480105077
"282",282,0.257989088074825,0.188554720907531,0.553456191017644
"283",283,0.236944660950896,0.203100308298254,0.55995503075085
"284",284,0.268121590023383,0.174327485707186,0.557550924269431
"285",285,0.259547934528449,0.178517630541747,0.561934434929804
"286",286,0.264224473889322,0.188917648162341,0.546857877948337
"287",287,0.233047544816836,0.222534896359179,0.544417558823985
"288",288,0.250974279033515,0.196981322331932,0.552044398634552
"289",289,0.247856586126267,0.190686485568536,0.561456928305198
"290",290,0.261886204208885,0.212447944330165,0.525665851460949
"291",291,0.251753702260327,0.244931736151966,0.503314561587707
"292",292,0.264224473889322,0.179972813948009,0.555802712162669
"293",293,0.270459859703819,0.185450862585571,0.544089277710609
"294",294,0.261886204208885,0.19233807910589,0.545775716685224
"295",295,0.247856586126267,0.185303778324041,0.566839635549692
"296",296,0.27435697583788,0.1792253650562,0.54641765910592
"297",297,0.244738893219018,0.185960988669458,0.569300118111524
"298",298,0.276695245518316,0.155602573462218,0.567702181019466
"299",299,0.236944660950896,0.17001983200021,0.593035507048893
"300",300,0.226812159002338,0.186411321682848,0.586776519314814
"301",301,0.259547934528449,0.169640726937405,0.570811338534146
"302",302,0.273577552611068,0.193000451525435,0.533421995863497
"303",303,0.246297739672642,0.185464225609711,0.568238034717646
"304",304,0.257989088074825,0.178702020189876,0.5633088917353
"305",305,0.257209664848012,0.198027397548698,0.54476293760329
"306",306,0.273577552611068,0.178733603801792,0.54768884358714
"307",307,0.228371005455963,0.181627257361722,0.590001737182315
"308",308,0.254871395167576,0.189098548657804,0.55603005617462
"309",309,0.224473889321902,0.186819236505072,0.588706874173026
"310",310,0.267342166796571,0.209554528893153,0.523103304310276
"311",311,0.251753702260327,0.18322959279902,0.565016704940652
"312",312,0.237724084177708,0.182578250280684,0.579697665541607
"313",313,0.264224473889322,0.192051046491361,0.543724479619317
"314",314,0.238503507404521,0.214694999848774,0.546801492746706
"315",315,0.240062353858145,0.196332864672636,0.563604781469219
"316",316,0.237724084177708,0.173116899185349,0.589159016636943
"317",317,0.228371005455963,0.19143881160791,0.580190182936128
"318",318,0.282930631332814,0.187280791182469,0.529788577484717
"319",319,0.267342166796571,0.164578897766062,0.568078935437367
"320",320,0.242400623538581,0.204058645519135,0.553540730942283
"321",321,0.253312548713952,0.194810919469015,0.551876531817033
"322",322,0.259547934528449,0.205870380400998,0.534581685070553
"323",323,0.266562743569758,0.183189480576406,0.550247775853835
"324",324,0.275915822291504,0.169046666445735,0.555037511262761
"325",325,0.233826968043648,0.189037802385766,0.577135229570587
"326",326,0.249415432579891,0.194499946114532,0.556084621305577
"327",327,0.240841777084957,0.219071220617819,0.540087002297224
"328",328,0.265003897116134,0.163179995281855,0.571816107602011
"329",329,0.222915042868277,0.178509255676065,0.598575701455658
"330",330,0.248636009353079,0.186608860250991,0.56475513039593
"331",331,0.237724084177708,0.201455488080731,0.56082042774156
"332",332,0.25253312548714,0.204565449148161,0.5429014253647
"333",333,0.236944660950896,0.228110841185363,0.534944497863741
"334",334,0.250974279033515,0.183263272926709,0.565762448039776
"335",335,0.241621200311769,0.212139610135084,0.546239189553146
"336",336,0.250974279033515,0.164756198752254,0.58426952221423
"337",337,0.250194855806703,0.191406115001171,0.558399029192126
"338",338,0.254871395167576,0.205535518976916,0.539593085855508
"339",339,0.261886204208885,0.177317431606912,0.560796364184203
"340",340,0.243180046765394,0.2063691939828,0.550450759251806
"341",341,0.229929851909587,0.200549005260001,0.569521142830412
"342",342,0.219797349961029,0.200566662951287,0.579635987087684
"343",343,0.264224473889322,0.18514773742615,0.550627788684527
"344",344,0.247856586126267,0.225372806178653,0.526770607695081
"345",345,0.23460639127046,0.167564638393613,0.597828970335928
"346",346,0.254871395167576,0.181626218750968,0.563502386081456
"347",347,0.259547934528449,0.189797392483021,0.55065467298853
"348",348,0.237724084177708,0.226391218269864,0.535884697552427
"349",349,0.264224473889322,0.167035785832241,0.568739740278437
"350",350,0.250974279033515,0.180531935368843,0.568493785597642
"351",351,0.242400623538581,0.176257152014404,0.581342224447015
"352",352,0.243959469992206,0.173146037173798,0.582894492833996
"353",353,0.2564302416212,0.197408052152203,0.546161706226596
"354",354,0.23460639127046,0.203828910753462,0.561564697976078
"355",355,0.243959469992206,0.184446600880273,0.571593929127521
"356",356,0.235385814497272,0.196891661121391,0.567722524381337
"357",357,0.260327357755261,0.180397317674724,0.559275324570015
"358",358,0.243959469992206,0.169656058639197,0.586384471368598
"359",359,0.268121590023383,0.174448839537019,0.557429570439598
"360",360,0.242400623538581,0.16161172248795,0.595987653973469
"361",361,0.250974279033515,0.236947428493075,0.51207829247341
"362",362,0.257209664848012,0.176429462597888,0.566360872554099
"363",363,0.236165237724084,0.181590750003516,0.5822440122724
"364",364,0.257989088074825,0.17354814762557,0.568462764299606
"365",365,0.249415432579891,0.18067825592017,0.569906311499939
"366",366,0.226032735775526,0.206335999105217,0.567631265119257
"367",367,0.257209664848012,0.204956680693007,0.53783365445898
"368",368,0.257989088074825,0.175603218974477,0.566407692950699
"369",369,0.22759158222915,0.179843280774265,0.592565136996584
"370",370,0.246297739672642,0.183408778952207,0.570293481375151
"371",371,0.237724084177708,0.186236323545412,0.57603959227688
"372",372,0.242400623538581,0.207355347911161,0.550244028550257
"373",373,0.235385814497272,0.198617338117113,0.565996847385615
"374",374,0.265003897116134,0.174921603200079,0.560074499683787
"375",375,0.244738893219018,0.201628174931574,0.553632931849408
"376",376,0.243180046765394,0.205796702911425,0.551023250323181
"377",377,0.240062353858145,0.188340795421672,0.571596850720183
"378",378,0.27435697583788,0.182268198101716,0.543374826060404
"379",379,0.249415432579891,0.161791249090848,0.588793318329261
"380",380,0.233826968043648,0.165106084006022,0.601066947950331
"381",381,0.248636009353079,0.17090346834036,0.580460522306562
"382",382,0.251753702260327,0.202616780832916,0.545629516906757
"383",383,0.244738893219018,0.201408352667168,0.553852754113814
"384",384,0.240841777084957,0.212562980745553,0.54659524216949
"385",385,0.24551831644583,0.189452155298308,0.565029528255862
"386",386,0.247856586126267,0.183897883885286,0.568245529988447
"387",387,0.244738893219018,0.184004810286735,0.571256296494247
"388",388,0.248636009353079,0.19472157596896,0.556642414677961
"389",389,0.243959469992206,0.175114692011078,0.580925837996717
"390",390,0.243180046765394,0.200639300002447,0.556180653232159
"391",391,0.239282930631333,0.201448764510474,0.559268304858193
"392",392,0.243180046765394,0.218995786636459,0.537824166598148
"393",393,0.261886204208885,0.172911071426883,0.565202724364231
"394",394,0.237724084177708,0.248168750728401,0.51410716509389
"395",395,0.239282930631333,0.206490533456574,0.554226535912093
"396",396,0.247077162899454,0.211462397473491,0.541460439627055
"397",397,0.242400623538581,0.206995447387326,0.550603929074093
"398",398,0.233826968043648,0.182858734830466,0.583314297125887
"399",399,0.243959469992206,0.172424700534818,0.583615829472976
"400",400,0.259547934528449,0.194184905081956,0.546267160389596
"401",401,0.250194855806703,0.201731610896083,0.548073533297214
"402",402,0.251753702260327,0.194807786489635,0.553438511250037
"403",403,0.248636009353079,0.180440971255166,0.570923019391755
"404",404,0.269680436477007,0.18813420030321,0.542185363219783
"405",405,0.250974279033515,0.187721444098847,0.561304276867638
"406",406,0.240062353858145,0.202419245072492,0.557518401069363
"407",407,0.257209664848012,0.155833886627207,0.586956448524781
"408",408,0.253312548713952,0.22150702713157,0.525180424154478
"409",409,0.270459859703819,0.187645281879898,0.541894858416283
"410",410,0.243959469992206,0.191841804476879,0.564198725530915
"411",411,0.254091971940764,0.158794033043393,0.587113995015843
"412",412,0.265003897116134,0.195928760431678,0.539067342452188
"413",413,0.247077162899454,0.208335008713453,0.544587828387093
"414",414,0.26344505066251,0.175280250068784,0.561274699268706
"415",415,0.240841777084957,0.199779203119198,0.559379019795845
"416",416,0.237724084177708,0.19409110185252,0.568184813969772
"417",417,0.236944660950896,0.214496649738001,0.548558689311103
"418",418,0.247856586126267,0.18223325767764,0.569910156196094
"419",419,0.243959469992206,0.203962442331072,0.552078087676722
"420",420,0.24551831644583,0.195317158299134,0.559164525255036
"421",421,0.243180046765394,0.214020970164943,0.542798983069663
"422",422,0.250974279033515,0.210260809132942,0.538764911833543
"423",423,0.255650818394388,0.200526969431764,0.543822212173847
"424",424,0.248636009353079,0.176456574453032,0.574907416193889
"425",425,0.224473889321902,0.195553649190814,0.579972461487284
"426",426,0.241621200311769,0.184395476600977,0.573983323087254
"427",427,0.215120810600156,0.16052156791982,0.624357621480024
"428",428,0.241621200311769,0.174149315839637,0.584229483848594
"429",429,0.233826968043648,0.184737710532541,0.581435321423811
"430",430,0.244738893219018,0.188130706280471,0.567130400500511
"431",431,0.244738893219018,0.195981437030575,0.559279669750407
"432",432,0.219797349961029,0.212417703282667,0.567784946756304
"433",433,0.246297739672642,0.191595833787615,0.562106426539743
"434",434,0.268121590023383,0.162271627257219,0.569606782719399
"435",435,0.2564302416212,0.183309607142565,0.560260151236234
"436",436,0.243959469992206,0.204736064996267,0.551304465011527
"437",437,0.241621200311769,0.219131210568399,0.539247589119832
"438",438,0.242400623538581,0.185394441599011,0.572204934862407
"439",439,0.255650818394388,0.208364970719368,0.535984210886244
"440",440,0.272018706157444,0.182450201788392,0.545531092054165
"441",441,0.239282930631333,0.21299018695759,0.547726882411078
"442",442,0.240062353858145,0.209938280695734,0.549999365446121
"443",443,0.239282930631333,0.215060975899849,0.545656093468818
"444",444,0.241621200311769,0.209770392318476,0.548608407369755
"445",445,0.262665627435698,0.191243086625436,0.546091285938867
"446",446,0.273577552611068,0.156065822662737,0.570356624726196
"447",447,0.246297739672642,0.19128798709461,0.562414273232748
"448",448,0.26344505066251,0.186535262344444,0.550019686993046
"449",449,0.241621200311769,0.217862483383418,0.540516316304813
"450",450,0.250974279033515,0.195746090716745,0.55327963024974
"451",451,0.243180046765394,0.192318295955416,0.56450165727919
"452",452,0.236944660950896,0.194059510772851,0.568995828276253
"453",453,0.260327357755261,0.186654625417835,0.553018016826904
"454",454,0.232268121590023,0.190057005192522,0.577674873217454
"455",455,0.241621200311769,0.229450644524393,0.528928155163838
"456",456,0.241621200311769,0.182401263810461,0.575977535877769
"457",457,0.24551831644583,0.207670408899902,0.546811274654268
"458",458,0.226032735775526,0.174994220493298,0.598973043731176
"459",459,0.23460639127046,0.203548710354308,0.561844898375232
"460",460,0.239282930631333,0.187846059035432,0.572871010333236
"461",461,0.239282930631333,0.203203001144287,0.55751406822438
"462",462,0.242400623538581,0.199788064454104,0.557811312007315
"463",463,0.233047544816836,0.21431748943752,0.552634965745644
"464",464,0.243959469992206,0.176505556101554,0.579534973906241
"465",465,0.240062353858145,0.183002494540482,0.576935151601373
"466",466,0.228371005455963,0.222742821085198,0.548886173458839
"467",467,0.240062353858145,0.199841163655875,0.56009648248598
"468",468,0.242400623538581,0.180919479912168,0.576679896549251
"469",469,0.262665627435698,0.191089290953459,0.546245081610843
"470",470,0.254871395167576,0.192961968710667,0.552166636121757
"471",471,0.242400623538581,0.217267746528114,0.540331629933305
"472",472,0.233826968043648,0.209837744628955,0.556335287327397
"473",473,0.253312548713952,0.19048648525528,0.556200966030769
"474",474,0.241621200311769,0.181465064510465,0.576913735177766
"475",475,0.221356196414653,0.231916241645896,0.546727561939451
"476",476,0.240841777084957,0.195174717419669,0.563983505495374
"477",477,0.24551831644583,0.216826891820773,0.537654791733396
"478",478,0.236165237724084,0.212321759453098,0.551513002822818
"479",479,0.239282930631333,0.196778923706168,0.5639381456625
"480",480,0.249415432579891,0.199630065391374,0.550954502028735
"481",481,0.249415432579891,0.185647864825953,0.564936702594157
